establecimientocodigo,establecimientoglosa,regioncodigo,regionglosa,comunacodigo,comunaglosa,serviciosaludcodigo,serviciosaludglosa,tipoestablecimiento,dependenciaadministrativa,nivelatencion,tipourgencia,latitud,longitud,nivelcomplejidad,anio,semanaestadistica,ordencausa,causa,numtotal,nummenor1anio,num1a4anios,num5a14anios,num15a64anios,num65omas,fechaatenciontexto,sexopaciente,prioridadtriage,costoatencionclp
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,9,5,insuficiencia respiratoria aguda,87,6,4,6,20,51,2024-02-26,M,C3,131144.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,9,6,covid-19 sospecha/confirmada,159,14,16,39,60,30,2024-02-26,F,C3,99627.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,1,influenza y neumonia,125,11,14,13,59,28,2024-02-26,M,C5,90674.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,2,infeccion respiratoria aguda alta,160,6,21,38,70,25,2024-02-26,M,C5,116581.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,3,bronquitis/bronquiolitis aguda,153,47,38,28,30,10,2024-02-26,M,C3,113084.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,4,crisis asmática,180,7,22,52,81,18,2024-02-26,F,C3,93313.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,5,insuficiencia respiratoria aguda,52,1,1,8,16,26,2024-02-26,M,C2,99716.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,9,6,covid-19 sospecha/confirmada,204,10,25,39,102,28,2024-02-26,F,C2,76148.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,1,influenza y neumonia,218,22,21,20,96,59,2024-02-26,M,C3,55295.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,2,infeccion respiratoria aguda alta,129,10,18,33,55,13,2024-02-26,F,C5,127780.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,3,bronquitis/bronquiolitis aguda,148,45,37,23,34,9,2024-02-26,M,C3,60869.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,4,crisis asmática,146,2,18,36,79,11,2024-02-26,F,C5,133761.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,5,insuficiencia respiratoria aguda,130,4,6,16,35,69,2024-02-26,F,C4,94791.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,9,6,covid-19 sospecha/confirmada,203,17,23,43,93,27,2024-02-26,M,C4,96618.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,10,1,influenza y neumonia,139,7,21,20,57,34,2024-04-03,M,C4,106089.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,10,2,infeccion respiratoria aguda alta,141,5,22,33,63,18,2024-03-04,F,C3,90940.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,10,3,bronquitis/bronquiolitis aguda,219,75,56,33,38,17,2024-04-03,M,C1,68661.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,10,5,insuficiencia respiratoria aguda,179,6,3,13,64,93,2024-03-04,M,C2,76198.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,10,6,covid-19 sospecha/confirmada,168,19,16,28,74,31,2024-04-03,M,C3,62888.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,10,1,influenza y neumonia,156,15,13,13,69,46,2024-03-04,F,C2,112477.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,10,2,infeccion respiratoria aguda alta,120,9,12,24,55,20,2024-03-04,F,C4,127857.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,10,3,bronquitis/bronquiolitis aguda,120,24,35,27,23,11,2024-04-03,M,C4,88795.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,10,4,crisis asmática,215,12,29,54,105,15,2024-04-03,M,C3,94875.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,10,6,covid-19 sospecha/confirmada,215,14,32,41,96,32,2024-04-03,Desconocido,C3,71520.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,1,influenza y neumonia,180,10,18,28,86,38,2024-03-04,F,C5,124179.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,2,infeccion respiratoria aguda alta,141,8,16,31,65,21,2024-03-04,M,C3,72144.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,3,bronquitis/bronquiolitis aguda,149,49,41,24,27,8,2024-03-04,F,C3,20273.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,4,crisis asmática,92,7,9,22,44,10,2024-03-04,F,C1,111129.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,5,insuficiencia respiratoria aguda,86,4,2,6,23,51,2024-03-04,F,C2,126980.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,10,6,covid-19 sospecha/confirmada,140,9,21,24,66,20,2024-03-04,F,C5,77948.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),0.0,-70.7766,baja complejidad,2024,10,1,influenza y neumonia,113,4,13,15,56,25,2024-03-04,F,C3,91226.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,10,2,infeccion respiratoria aguda alta,62,3,5,17,30,7,2024-03-04,M,C3,117020.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,10,3,bronquitis/bronquiolitis aguda,72,22,18,12,14,6,2024-04-03,M,C3,122567.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,10,4,crisis asmática,109,2,19,36,41,11,2024-03-04,M,C5,66586.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,10,5,insuficiencia respiratoria aguda,47,3,1,2,16,25,2024-03-04,F,C1,123452.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,10,6,covid-19 sospecha/confirmada,146,15,16,22,72,21,2024-03-04,F,C5,118599.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,1,influenza y neumonia,58,6,5,8,30,9,2024-03-04,M,C1,102728.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,2,infeccion respiratoria aguda alta,173,10,21,28,82,32,2024-03-04,M,C4,104298.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,3,bronquitis/bronquiolitis aguda,148,41,38,19,43,7,2024-03-04,M,C3,72343.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,4,crisis asmática,144,4,17,39,68,16,2024-03-04,M,C1,89141.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,5,insuficiencia respiratoria aguda,127,7,7,10,48,55,2024-03-04,M,C3,105087.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,10,6,covid-19 sospecha/confirmada,138,7,13,27,73,18,2024-03-04,M,C1,81193.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,1,influenza y neumonia,147,13,14,20,66,34,2024-03-11,M,C4,141997.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,2,infeccion respiratoria aguda alta,75,4,10,17,30,14,2024-11-03,F,C4,93313.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,3,bronquitis/bronquiolitis aguda,180,54,45,33,39,9,2024-11-03,M,C3,85932.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,4,crisis asmática,134,5,15,33,70,11,2024-03-11,M,C5,155975.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,5,insuficiencia respiratoria aguda,91,1,5,8,34,43,2024-03-11,F,C2,100860.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2024,11,6,covid-19 sospecha/confirmada,163,11,20,32,75,25,2024-11-03,M,C3,87355.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,1,influenza y neumonia,266,17,28,31,113,77,2024-03-11,F,C4,140926.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,2,infeccion respiratoria aguda alta,60,5,7,8,33,7,2024-11-03,M,C5,109050.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,3,bronquitis/bronquiolitis aguda,155,47,41,23,32,12,2024-03-11,F,C2,83181.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,4,crisis asmática,53,3,5,13,25,7,2024-03-11,M,C3,127482.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,5,insuficiencia respiratoria aguda,66,4,0,8,24,30,2024-11-03,F,C3,79759.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2024,11,6,covid-19 sospecha/confirmada,225,13,21,40,111,40,2024-11-03,F,C3,98282.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,1,influenza y neumonia,203,12,20,27,85,59,2024-03-11,F,C2,111037.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,2,infeccion respiratoria aguda alta,147,7,11,35,76,18,2024-11-03,M,C4,80053.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,3,bronquitis/bronquiolitis aguda,201,54,47,35,48,17,2024-11-03,F,C4,66376.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,4,crisis asmática,119,3,16,39,52,9,2024-11-03,F,C3,130779.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,5,insuficiencia respiratoria aguda,63,1,3,4,22,33,2024-11-03,M,C4,139231.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2024,11,6,covid-19 sospecha/confirmada,173,17,17,33,81,25,2024-03-11,M,C5,89638.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,11,2,infeccion respiratoria aguda alta,93,9,7,29,37,11,2024-03-11,F,C3,164585.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,11,3,bronquitis/bronquiolitis aguda,91,33,15,17,21,5,2024-11-03,F,C2,148656.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,11,4,crisis asmática,169,8,14,46,84,17,2024-03-11,M,C2,79746.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,11,5,insuficiencia respiratoria aguda,114,1,5,9,42,57,2024-03-11,M,C4,94321.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2024,11,6,covid-19 sospecha/confirmada,184,12,27,41,69,35,2024-11-03,F,C4,55056.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2024,11,1,influenza y neumonia,221,17,20,39,91,54,2024-11-03,M,C5,79969.0
